OrderID,event_timestamp,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,Year,Month,DayOfWeek,Quarter,IsWeekend,EffectiveUnitPrice,RevenuePerCartItem,RevenueIntensityScore,PriceDeviation,SpendTier
ORD200307,2023-07-01,C92407,Laptop,3.0,557.41,135 Main St,Online,Delivered,TRK11755610,4.0,FREESHIP,Email,1672.23,2023,7,5,3,1,557.41,418.0575,139.3525,199.7029479768786,2
ORD200696,2023-07-02,C22429,Chair,4.0,151.2,965 Main St,Gift Card,Pending,TRK38572927,9.0,WINTER15,Facebook,604.8,2023,7,6,3,1,151.2,67.19999999999999,16.799999999999997,-204.46028089887642,0
ORD200248,2023-07-02,C97187,Laptop,1.0,670.54,471 Main St,Cash,Shipped,TRK62283713,6.0,FREESHIP,Referral,670.54,2023,7,6,3,1,670.54,111.75666666666666,111.75666666666666,312.8329479768786,0
ORD200394,2023-07-05,C70148,Desk,5.0,529.55,359 Main St,Gift Card,Shipped,TRK34848650,10.0,FREESHIP,Facebook,2647.75,2023,7,2,3,0,529.55,264.775,52.955,199.94188235294115,3
ORD200507,2023-07-05,C86481,Phone,1.0,171.59,546 Main St,Credit Card,Pending,TRK87513944,5.0,WINTER15,Email,171.59,2023,7,2,3,0,171.59,34.318,34.318,-203.6275641025641,0
ORD200189,2023-07-05,C48939,Printer,5.0,429.45,597 Main St,Gift Card,Cancelled,TRK62786764,5.0,WINTER15,Email,2147.25,2023,7,2,3,0,429.45,429.45,85.89,77.73508287292816,2
ORD200769,2023-07-06,C13366,Printer,4.0,678.55,568 Main St,Cash,Delivered,TRK98691410,5.0,FREESHIP,Email,2714.2,2023,7,3,3,0,678.55,542.8399999999999,135.70999999999998,326.8350828729281,3
ORD200123,2023-07-06,C86064,Desk,3.0,278.04,727 Main St,Online,Delivered,TRK62182901,5.0,FREESHIP,Instagram,834.1200000000001,2023,7,3,3,0,278.04,166.824,55.60800000000001,-51.568117647058784,0
ORD200629,2023-07-07,C50137,Phone,3.0,19.73,840 Main St,Online,Pending,TRK91836131,3.0,FREESHIP,Referral,59.19,2023,7,4,3,0,19.73,19.73,6.576666666666666,-355.4875641025641,0
ORD200357,2023-07-08,C74982,Laptop,5.0,408.56,398 Main St,Debit Card,Delivered,TRK98700702,8.0,FREESHIP,Instagram,2042.8,2023,7,5,3,1,408.56,255.35,51.07,50.852947976878625,2
ORD201018,2023-07-08,C77499,Laptop,3.0,182.48,209 Main St,Cash,Delivered,TRK20703086,3.0,FREESHIP,Instagram,547.4399999999999,2023,7,5,3,1,182.48,182.48,60.82666666666666,-175.2270520231214,0
ORD200313,2023-07-09,C67687,Chair,2.0,434.3,978 Main St,Cash,Delivered,TRK22838735,7.0,SAVE10,Instagram,868.6,2023,7,6,3,1,434.3,124.08571428571429,62.042857142857144,78.6397191011236,1
ORD200872,2023-07-10,C59169,Chair,4.0,629.34,172 Main St,Cash,Shipped,TRK90883858,7.0,FREESHIP,Email,2517.36,2023,7,0,3,0,629.34,359.6228571428572,89.9057142857143,273.6797191011236,3
ORD200354,2023-07-11,C31772,Phone,1.0,693.41,992 Main St,Debit Card,Shipped,TRK11970357,4.0,FREESHIP,Instagram,693.41,2023,7,1,3,0,693.41,173.3525,173.3525,318.19243589743587,0
ORD200938,2023-07-12,C39017,Chair,3.0,331.46,696 Main St,Credit Card,Cancelled,TRK91155214,6.0,WINTER15,Referral,994.3799999999999,2023,7,2,3,0,331.46,165.73,55.243333333333325,-24.20028089887643,1
ORD200240,2023-07-12,C14983,Tablet,1.0,17.24,255 Main St,Online,Pending,TRK93444157,2.0,FREESHIP,Instagram,17.24,2023,7,2,3,0,17.24,8.62,8.62,-350.4391061452514,0
ORD200498,2023-07-12,C73961,Tablet,4.0,132.56,306 Main St,Cash,Returned,TRK32607173,8.0,WINTER15,Instagram,530.24,2023,7,2,3,0,132.56,66.28,16.57,-235.1191061452514,0
ORD201197,2023-07-13,C79674,Tablet,2.0,436.84,275 Main St,Online,Delivered,TRK88039356,2.0,FREESHIP,Instagram,873.68,2023,7,3,3,0,436.84,436.84,218.42,69.16089385474856,1
ORD200390,2023-07-14,C55996,Printer,5.0,508.69,885 Main St,Cash,Delivered,TRK30547638,10.0,FREESHIP,Google,2543.45,2023,7,4,3,0,508.68999999999994,254.34499999999997,50.869,156.97508287292817,3
ORD201165,2023-07-14,C36992,Chair,3.0,223.79,617 Main St,Debit Card,Pending,TRK63460217,3.0,FREESHIP,Google,671.37,2023,7,4,3,0,223.79,223.79,74.59666666666666,-131.87028089887642,0
ORD200015,2023-07-17,C39416,Printer,1.0,473.96,942 Main St,Cash,Delivered,TRK54930938,3.0,FREESHIP,Google,473.96,2023,7,0,3,0,473.96,157.98666666666665,157.98666666666665,122.24508287292815,0
ORD200941,2023-07-17,C91155,Printer,5.0,111.7,599 Main St,Credit Card,Cancelled,TRK82162952,9.0,FREESHIP,Email,558.5,2023,7,0,3,0,111.7,62.05555555555556,12.411111111111111,-240.01491712707184,0
ORD200466,2023-07-18,C37412,Phone,1.0,432.47,895 Main St,Cash,Delivered,TRK97829604,4.0,FREESHIP,Referral,432.47,2023,7,1,3,0,432.47,108.1175,108.1175,57.25243589743593,0
ORD200416,2023-07-18,C20881,Laptop,2.0,644.05,652 Main St,Gift Card,Cancelled,TRK26263902,5.0,WINTER15,Referral,1288.1,2023,7,1,3,0,644.05,257.62,128.81,286.3429479768786,1
ORD200220,2023-07-18,C79506,Laptop,2.0,373.17,497 Main St,Credit Card,Pending,TRK95188748,6.0,SAVE10,Referral,746.34,2023,7,1,3,0,373.17,124.39,62.195,15.462947976878638,0
ORD201156,2023-07-19,C20512,Laptop,4.0,690.78,980 Main St,Credit Card,Shipped,TRK98234737,9.0,FREESHIP,Referral,2763.12,2023,7,2,3,0,690.78,307.0133333333333,76.75333333333333,333.0729479768786,3
ORD200494,2023-07-19,C64516,Laptop,3.0,505.79,459 Main St,Debit Card,Pending,TRK63920573,3.0,FREESHIP,Referral,1517.37,2023,7,2,3,0,505.78999999999996,505.78999999999996,168.59666666666666,148.08294797687864,1
ORD200047,2023-07-19,C38134,Desk,2.0,209.94,323 Main St,Credit Card,Returned,TRK42450754,3.0,FREESHIP,Email,419.88,2023,7,2,3,0,209.94,139.96,69.98,-119.6681176470588,0
ORD200154,2023-07-20,C73587,Phone,4.0,408.21,727 Main St,Credit Card,Pending,TRK13955543,9.0,FREESHIP,Instagram,1632.84,2023,7,3,3,0,408.21,181.42666666666665,45.35666666666666,32.99243589743588,1
ORD200247,2023-07-20,C14600,Printer,2.0,220.9,785 Main St,Gift Card,Shipped,TRK84984764,4.0,FREESHIP,Email,441.8,2023,7,3,3,0,220.9,110.45,55.225,-130.81491712707182,0
ORD200193,2023-07-21,C11644,Printer,1.0,46.66,429 Main St,Cash,Cancelled,TRK81320339,6.0,FREESHIP,Google,46.66,2023,7,4,3,0,46.66,7.776666666666666,7.776666666666666,-305.0549171270718,0
ORD200682,2023-07-23,C50274,Monitor,3.0,509.42,449 Main St,Credit Card,Cancelled,TRK91729086,5.0,FREESHIP,Google,1528.26,2023,7,6,3,1,509.42,305.652,101.884,150.75638036809818,1
ORD200452,2023-07-23,C36467,Printer,1.0,75.78,581 Main St,Cash,Pending,TRK20863987,5.0,SAVE10,Google,75.78,2023,7,6,3,1,75.78,15.156,15.156,-275.9349171270718,0
ORD200759,2023-07-24,C96283,Desk,3.0,308.01,366 Main St,Cash,Pending,TRK91784124,3.0,FREESHIP,Facebook,924.03,2023,7,0,3,0,308.01,308.01,102.67,-21.598117647058814,1
ORD200921,2023-07-24,C90573,Tablet,1.0,438.93,144 Main St,Gift Card,Cancelled,TRK90075720,3.0,SAVE10,Referral,438.93,2023,7,0,3,0,438.93,146.31,146.31,71.2508938547486,0
ORD200327,2023-07-25,C17302,Phone,1.0,359.99,385 Main St,Gift Card,Cancelled,TRK43940016,5.0,SAVE10,Email,359.99,2023,7,1,3,0,359.99,71.998,71.998,-15.227564102564088,0
ORD200506,2023-07-25,C23279,Monitor,2.0,43.67,696 Main St,Cash,Returned,TRK58039693,4.0,WINTER15,Instagram,87.34,2023,7,1,3,0,43.67,21.835,10.9175,-314.9936196319018,0
ORD200289,2023-07-26,C17136,Chair,4.0,160.49,333 Main St,Credit Card,Shipped,TRK55362541,8.0,WINTER15,Referral,641.96,2023,7,2,3,0,160.49,80.245,20.06125,-195.1702808988764,0
ORD200162,2023-07-27,C82313,Chair,3.0,65.86,917 Main St,Online,Pending,TRK79854624,8.0,WINTER15,Google,197.58,2023,7,3,3,0,65.86,24.6975,8.2325,-289.8002808988764,0
ORD201181,2023-07-27,C70246,Desk,3.0,158.74,293 Main St,Online,Pending,TRK45708320,7.0,FREESHIP,Instagram,476.22,2023,7,3,3,0,158.74,68.03142857142858,22.677142857142858,-170.8681176470588,0
ORD200281,2023-07-27,C87181,Desk,4.0,654.79,195 Main St,Cash,Pending,TRK60093390,9.0,FREESHIP,Referral,2619.16,2023,7,3,3,0,654.79,291.0177777777778,72.75444444444445,325.18188235294116,3
ORD200785,2023-07-29,C45862,Chair,1.0,176.1,342 Main St,Credit Card,Pending,TRK53089983,1.0,SAVE10,Instagram,176.1,2023,7,5,3,1,176.1,176.1,176.1,-179.5602808988764,0
ORD200050,2023-07-31,C96494,Tablet,1.0,179.22,446 Main St,Online,Cancelled,TRK14675049,6.0,FREESHIP,Instagram,179.22,2023,7,0,3,0,179.22,29.87,29.87,-188.4591061452514,0
ORD201166,2023-07-31,C95568,Chair,3.0,324.47,971 Main St,Cash,Delivered,TRK37075292,4.0,WINTER15,Email,973.4100000000001,2023,7,0,3,0,324.47,243.35250000000002,81.1175,-31.19028089887638,1
ORD200485,2023-08-01,C46651,Chair,3.0,404.79,764 Main St,Cash,Shipped,TRK67679195,6.0,SAVE10,Instagram,1214.37,2023,8,1,3,0,404.78999999999996,202.39499999999998,67.46499999999999,49.12971910112361,1
ORD200593,2023-08-02,C51024,Monitor,1.0,489.8,636 Main St,Gift Card,Shipped,TRK31375086,4.0,FREESHIP,Facebook,489.8,2023,8,2,3,0,489.8,122.45,122.45,131.13638036809817,0
ORD201170,2023-08-03,C94257,Printer,2.0,697.19,762 Main St,Cash,Returned,TRK40220743,7.0,FREESHIP,Email,1394.38,2023,8,3,3,0,697.19,199.19714285714286,99.59857142857143,345.4750828729282,1
ORD200875,2023-08-03,C25918,Laptop,5.0,133.39,203 Main St,Credit Card,Delivered,TRK66473392,6.0,FREESHIP,Referral,666.9499999999999,2023,8,3,3,0,133.39,111.15833333333332,22.231666666666666,-224.3170520231214,0
ORD200135,2023-08-04,C79909,Printer,2.0,68.81,642 Main St,Gift Card,Shipped,TRK86742257,5.0,SAVE10,Referral,137.62,2023,8,4,3,0,68.81,27.524,13.762,-282.9049171270718,0
ORD200144,2023-08-04,C63365,Desk,5.0,219.78,895 Main St,Credit Card,Pending,TRK80100887,8.0,FREESHIP,Facebook,1098.9,2023,8,4,3,0,219.78000000000003,137.3625,27.472500000000004,-109.8281176470588,1
ORD200177,2023-08-05,C55632,Chair,5.0,431.69,354 Main St,Credit Card,Pending,TRK13003066,10.0,FREESHIP,Facebook,2158.45,2023,8,5,3,1,431.68999999999994,215.84499999999997,43.169,76.02971910112359,2
ORD200627,2023-08-06,C53334,Chair,3.0,498.68,879 Main St,Online,Returned,TRK31724421,4.0,FREESHIP,Email,1496.04,2023,8,6,3,1,498.68,374.01,124.67,143.0197191011236,1
ORD200541,2023-08-07,C69009,Printer,5.0,456.06,879 Main St,Cash,Pending,TRK61295842,10.0,FREESHIP,Instagram,2280.3,2023,8,0,3,0,456.06000000000006,228.03000000000003,45.606,104.34508287292817,2
ORD200321,2023-08-09,C47086,Phone,4.0,152.29,135 Main St,Debit Card,Cancelled,TRK44194358,6.0,WINTER15,Google,609.16,2023,8,2,3,0,152.29,101.52666666666666,25.381666666666664,-222.9275641025641,0
ORD200215,2023-08-10,C26767,Printer,1.0,303.6,432 Main St,Cash,Shipped,TRK24585307,5.0,FREESHIP,Facebook,303.6,2023,8,3,3,0,303.6,60.720000000000006,60.720000000000006,-48.114917127071806,0
ORD200127,2023-08-10,C71486,Desk,3.0,469.32,365 Main St,Debit Card,Shipped,TRK73929833,3.0,FREESHIP,Google,1407.96,2023,8,3,3,0,469.32,469.32,156.44,139.7118823529412,1
ORD200890,2023-08-11,C51921,Laptop,3.0,439.53,943 Main St,Debit Card,Pending,TRK85741716,5.0,FREESHIP,Google,1318.59,2023,8,4,3,0,439.53,263.71799999999996,87.90599999999999,81.8229479768786,1
ORD200268,2023-08-11,C37032,Phone,2.0,423.88,655 Main St,Debit Card,Delivered,TRK48639226,7.0,SAVE10,Referral,847.76,2023,8,4,3,0,423.88,121.10857142857142,60.55428571428571,48.6624358974359,1
ORD200192,2023-08-11,C58410,Desk,1.0,645.46,151 Main St,Gift Card,Cancelled,TRK19749672,5.0,SAVE10,Google,645.46,2023,8,4,3,0,645.46,129.092,129.092,315.85188235294123,0
ORD200407,2023-08-13,C85993,Tablet,4.0,547.32,250 Main St,Cash,Returned,TRK72547640,8.0,FREESHIP,Instagram,2189.28,2023,8,6,3,1,547.32,273.66,68.415,179.64089385474864,2
ORD201176,2023-08-13,C39260,Tablet,2.0,213.83,374 Main St,Debit Card,Cancelled,TRK55587314,2.0,WINTER15,Email,427.66,2023,8,6,3,1,213.83,213.83,106.915,-153.8491061452514,0
ORD201155,2023-08-13,C41478,Printer,4.0,534.57,667 Main St,Credit Card,Delivered,TRK62068126,6.0,FREESHIP,Facebook,2138.28,2023,8,6,3,1,534.57,356.38000000000005,89.09500000000001,182.85508287292822,2
ORD200171,2023-08-15,C20448,Tablet,2.0,148.22,336 Main St,Credit Card,Delivered,TRK67379895,7.0,WINTER15,Instagram,296.44,2023,8,1,3,0,148.22,42.348571428571425,21.174285714285713,-219.4591061452514,0
ORD201128,2023-08-17,C49198,Monitor,3.0,646.79,447 Main St,Cash,Cancelled,TRK10883354,5.0,WINTER15,Google,1940.37,2023,8,3,3,0,646.79,388.07399999999996,129.358,288.1263803680981,2
ORD201100,2023-08-17,C15146,Laptop,5.0,38.11,428 Main St,Debit Card,Cancelled,TRK79790530,6.0,WINTER15,Instagram,190.55,2023,8,3,3,0,38.11,31.758333333333336,6.3516666666666675,-319.59705202312136,0
ORD200789,2023-08-17,C57276,Tablet,5.0,691.28,183 Main St,Online,Delivered,TRK75899752,10.0,SAVE10,Email,3330.4075,2023,8,3,3,0,666.0815,333.04075,66.60815,323.60089385474856,3
ORD201050,2023-08-20,C70659,Laptop,5.0,69.7,722 Main St,Online,Returned,TRK49663597,9.0,FREESHIP,Instagram,348.5,2023,8,6,3,1,69.7,38.72222222222222,7.7444444444444445,-288.0070520231214,0
ORD200585,2023-08-20,C91486,Tablet,4.0,67.08,907 Main St,Cash,Returned,TRK79617136,8.0,WINTER15,Google,268.32,2023,8,6,3,1,67.08,33.54,8.385,-300.5991061452514,0
ORD200945,2023-08-20,C79722,Tablet,5.0,276.44,619 Main St,Gift Card,Shipped,TRK29976438,10.0,FREESHIP,Referral,1382.2,2023,8,6,3,1,276.44,138.22,27.644000000000002,-91.23910614525141,1
ORD200547,2023-08-20,C40427,Phone,1.0,613.98,411 Main St,Online,Delivered,TRK25392280,4.0,FREESHIP,Facebook,613.98,2023,8,6,3,1,613.98,153.495,153.495,238.76243589743592,0
ORD200040,2023-08-20,C84766,Desk,2.0,344.02,267 Main St,Online,Delivered,TRK78967923,4.0,FREESHIP,Instagram,688.04,2023,8,6,3,1,344.02,172.01,86.005,14.411882352941177,0
ORD200964,2023-08-20,C18583,Phone,5.0,364.42,778 Main St,Credit Card,Cancelled,TRK43084595,10.0,SAVE10,Referral,1822.1,2023,8,6,3,1,364.41999999999996,182.20999999999998,36.442,-10.797564102564081,2
ORD200803,2023-08-20,C88775,Monitor,5.0,397.81,223 Main St,Debit Card,Returned,TRK45098068,5.0,SAVE10,Referral,1989.05,2023,8,6,3,1,397.81,397.81,79.562,39.146380368098164,2
ORD200858,2023-08-20,C22167,Tablet,5.0,435.66,891 Main St,Online,Pending,TRK70269748,9.0,FREESHIP,Facebook,2178.3,2023,8,6,3,1,435.66,242.03333333333336,48.40666666666667,67.98089385474862,2
ORD200776,2023-08-21,C69168,Tablet,1.0,21.19,482 Main St,Cash,Returned,TRK10446197,5.0,WINTER15,Google,21.19,2023,8,0,3,0,21.19,4.238,4.238,-346.4891061452514,0
ORD201092,2023-08-21,C38642,Laptop,5.0,209.2,930 Main St,Debit Card,Delivered,TRK47744396,6.0,WINTER15,Email,1046.0,2023,8,0,3,0,209.2,174.33333333333334,34.86666666666667,-148.5070520231214,1
ORD200062,2023-08-22,C36497,Desk,2.0,43.15,691 Main St,Debit Card,Pending,TRK12102911,3.0,WINTER15,Email,86.3,2023,8,1,3,0,43.15,28.766666666666666,14.383333333333333,-286.4581176470588,0
ORD200083,2023-08-22,C15681,Laptop,4.0,540.41,989 Main St,Credit Card,Cancelled,TRK75112172,6.0,FREESHIP,Referral,2161.64,2023,8,1,3,0,540.41,360.2733333333333,90.06833333333333,182.7029479768786,2
ORD200786,2023-08-23,C39130,Chair,5.0,45.31,774 Main St,Online,Cancelled,TRK99583414,8.0,FREESHIP,Referral,226.55,2023,8,2,3,0,45.31,28.31875,5.66375,-310.3502808988764,0
ORD201062,2023-08-23,C13501,Chair,5.0,85.52,301 Main St,Gift Card,Cancelled,TRK65149372,5.0,FREESHIP,Facebook,427.6,2023,8,2,3,0,85.52000000000001,85.52000000000001,17.104,-270.1402808988764,0
ORD200553,2023-08-23,C82550,Phone,2.0,333.83,828 Main St,Gift Card,Cancelled,TRK74103758,4.0,FREESHIP,Referral,667.66,2023,8,2,3,0,333.83,166.915,83.4575,-41.38756410256411,0
ORD200376,2023-08-24,C64549,Monitor,5.0,201.22,341 Main St,Debit Card,Pending,TRK20788231,6.0,FREESHIP,Facebook,1006.1,2023,8,3,3,0,201.22,167.68333333333334,33.53666666666667,-157.44361963190184,1
ORD200839,2023-08-24,C82858,Chair,3.0,197.97,551 Main St,Online,Cancelled,TRK90618490,5.0,FREESHIP,Google,593.91,2023,8,3,3,0,197.97,118.782,39.594,-157.6902808988764,0
ORD200433,2023-08-26,C36613,Monitor,3.0,631.64,785 Main St,Credit Card,Returned,TRK13282106,3.0,FREESHIP,Facebook,1894.92,2023,8,5,3,1,631.64,631.64,210.54666666666668,272.97638036809815,2
ORD200048,2023-08-26,C12408,Monitor,2.0,80.77,464 Main St,Debit Card,Shipped,TRK38938858,4.0,FREESHIP,Google,161.54,2023,8,5,3,1,80.77,40.385,20.1925,-277.89361963190186,0
ORD200680,2023-08-27,C16702,Monitor,3.0,463.39,694 Main St,Credit Card,Returned,TRK16953491,3.0,FREESHIP,Facebook,1390.17,2023,8,6,3,1,463.39000000000004,463.39000000000004,154.46333333333334,104.72638036809815,1
ORD200197,2023-08-27,C80135,Laptop,5.0,221.51,723 Main St,Cash,Returned,TRK95222269,5.0,WINTER15,Referral,1107.55,2023,8,6,3,1,221.51,221.51,44.302,-136.1970520231214,1
ORD200084,2023-08-28,C64160,Monitor,2.0,165.49,967 Main St,Online,Shipped,TRK34121529,4.0,WINTER15,Instagram,330.98,2023,8,0,3,0,165.49,82.745,41.3725,-193.17361963190183,0
ORD201171,2023-08-28,C39911,Phone,4.0,518.4,699 Main St,Credit Card,Delivered,TRK80431998,7.0,SAVE10,Facebook,2073.6,2023,8,0,3,0,518.4,296.2285714285714,74.05714285714285,143.18243589743588,2
ORD200824,2023-08-29,C18826,Monitor,3.0,481.1,664 Main St,Credit Card,Returned,TRK12530495,3.0,FREESHIP,Facebook,1443.3,2023,8,1,3,0,481.09999999999997,481.09999999999997,160.36666666666667,122.43638036809818,1
ORD200689,2023-08-29,C13186,Tablet,2.0,444.84,787 Main St,Online,Shipped,TRK56967415,7.0,FREESHIP,Facebook,889.68,2023,8,1,3,0,444.84,127.09714285714286,63.54857142857143,77.16089385474856,1
ORD200209,2023-08-29,C35854,Tablet,5.0,187.97,706 Main St,Cash,Returned,TRK30615168,9.0,SAVE10,Google,939.85,2023,8,1,3,0,187.97,104.42777777777778,20.885555555555555,-179.7091061452514,1
ORD200013,2023-08-30,C88348,Laptop,3.0,201.49,903 Main St,Credit Card,Returned,TRK81913874,4.0,FREESHIP,Facebook,604.47,2023,8,2,3,0,201.49,151.1175,50.3725,-156.21705202312137,0
ORD200503,2023-08-31,C64554,Tablet,3.0,136.84,498 Main St,Online,Pending,TRK95384568,4.0,FREESHIP,Facebook,410.52,2023,8,3,3,0,136.84,102.63,34.21,-230.8391061452514,0
ORD200352,2023-08-31,C26637,Chair,5.0,173.96,995 Main St,Debit Card,Pending,TRK59546992,8.0,WINTER15,Instagram,869.8000000000001,2023,8,3,3,0,173.96,108.72500000000001,21.745,-181.7002808988764,1
ORD200806,2023-09-01,C55819,Chair,5.0,253.75,740 Main St,Online,Pending,TRK13775054,9.0,WINTER15,Instagram,1268.75,2023,9,4,3,0,253.75,140.97222222222223,28.194444444444443,-101.91028089887641,1
ORD201009,2023-09-02,C54494,Tablet,2.0,176.46,696 Main St,Credit Card,Delivered,TRK95958645,2.0,FREESHIP,Email,352.92,2023,9,5,3,1,176.46,176.46,88.23,-191.2191061452514,0
ORD200432,2023-09-04,C58443,Tablet,2.0,424.32,662 Main St,Credit Card,Returned,TRK77163738,6.0,FREESHIP,Referral,848.64,2023,9,0,3,0,424.32,141.44,70.72,56.64089385474858,1
ORD200768,2023-09-04,C35987,Tablet,5.0,653.46,165 Main St,Cash,Cancelled,TRK28918815,9.0,WINTER15,Email,3267.3,2023,9,0,3,0,653.46,363.03333333333336,72.60666666666667,285.7808938547486,3
ORD200448,2023-09-04,C16776,Laptop,2.0,160.0,854 Main St,Cash,Pending,TRK12860600,4.0,SAVE10,Instagram,320.0,2023,9,0,3,0,160.0,80.0,40.0,-197.70705202312138,0
ORD200204,2023-09-05,C99775,Laptop,4.0,413.71,478 Main St,Gift Card,Cancelled,TRK21638425,9.0,FREESHIP,Facebook,1654.84,2023,9,1,3,0,413.71,183.8711111111111,45.967777777777776,56.0029479768786,1
ORD200489,2023-09-05,C11940,Tablet,3.0,149.34,589 Main St,Gift Card,Cancelled,TRK85466461,7.0,WINTER15,Email,448.02,2023,9,1,3,0,149.34,64.00285714285714,21.334285714285713,-218.3391061452514,0
ORD200142,2023-09-06,C86374,Desk,5.0,272.77,573 Main St,Cash,Pending,TRK79451491,7.0,WINTER15,Email,1363.85,2023,9,2,3,0,272.77,194.83571428571426,38.96714285714285,-56.83811764705882,1
ORD200947,2023-09-07,C85520,Phone,4.0,465.66,119 Main St,Online,Returned,TRK65994177,9.0,FREESHIP,Email,1862.64,2023,9,3,3,0,465.66,206.96,51.74,90.44243589743593,2
ORD201058,2023-09-08,C32943,Desk,2.0,412.14,127 Main St,Credit Card,Returned,TRK26949106,2.0,FREESHIP,Instagram,824.28,2023,9,4,3,0,412.14,412.14,206.07,82.53188235294118,0
ORD200106,2023-09-08,C73514,Desk,3.0,465.05,126 Main St,Credit Card,Cancelled,TRK96777924,3.0,SAVE10,Email,1395.15,2023,9,4,3,0,465.05,465.05,155.01666666666668,135.4418823529412,1
ORD200729,2023-09-08,C36997,Phone,4.0,186.41,819 Main St,Gift Card,Pending,TRK92794872,6.0,SAVE10,Google,745.64,2023,9,4,3,0,186.41,124.27333333333333,31.06833333333333,-188.8075641025641,0
ORD200590,2023-09-10,C55757,Printer,2.0,461.13,175 Main St,Gift Card,Returned,TRK27356242,4.0,FREESHIP,Email,922.26,2023,9,6,3,1,461.13,230.565,115.2825,109.41508287292817,1
ORD201052,2023-09-11,C12301,Tablet,1.0,531.74,493 Main St,Online,Shipped,TRK25145796,1.0,WINTER15,Google,531.74,2023,9,0,3,0,531.74,531.74,531.74,164.0608938547486,0
ORD200687,2023-09-13,C19742,Tablet,1.0,332.09,408 Main St,Gift Card,Returned,TRK68845230,5.0,FREESHIP,Instagram,332.09,2023,9,2,3,0,332.09,66.41799999999999,66.41799999999999,-35.589106145251435,0
ORD200109,2023-09-17,C51157,Desk,3.0,592.87,131 Main St,Gift Card,Shipped,TRK18674578,3.0,FREESHIP,Referral,1778.61,2023,9,6,3,1,592.87,592.87,197.62333333333333,263.2618823529412,2
ORD200090,2023-09-18,C36540,Chair,4.0,182.08,611 Main St,Gift Card,Delivered,TRK35828122,4.0,SAVE10,Email,728.32,2023,9,0,3,0,182.08,182.08,45.52,-173.5802808988764,0
ORD200272,2023-09-19,C29758,Chair,2.0,399.32,119 Main St,Online,Pending,TRK12990043,6.0,WINTER15,Instagram,798.64,2023,9,1,3,0,399.32,133.10666666666665,66.55333333333333,43.659719101123585,0
ORD200720,2023-09-21,C12740,Desk,5.0,128.95,305 Main St,Cash,Pending,TRK98506513,10.0,FREESHIP,Instagram,644.75,2023,9,3,3,0,128.95,64.475,12.895,-200.65811764705882,0
ORD200224,2023-09-23,C18567,Printer,4.0,91.46,507 Main St,Cash,Cancelled,TRK17554673,9.0,SAVE10,Referral,365.84,2023,9,5,3,1,91.46,40.648888888888884,10.162222222222221,-260.25491712707185,0
ORD201136,2023-09-24,C71899,Tablet,3.0,668.33,799 Main St,Gift Card,Pending,TRK34856025,4.0,WINTER15,Facebook,2004.99,2023,9,6,3,1,668.33,501.2475,167.0825,300.65089385474863,2
ORD200625,2023-09-24,C22123,Tablet,1.0,672.89,519 Main St,Credit Card,Pending,TRK43250279,1.0,WINTER15,Email,672.89,2023,9,6,3,1,672.89,672.89,672.89,305.2108938547486,0
ORD200075,2023-09-26,C80651,Tablet,3.0,398.17,917 Main St,Debit Card,Delivered,TRK14846720,5.0,SAVE10,Email,1194.51,2023,9,1,3,0,398.17,238.902,79.634,30.490893854748606,1
ORD200974,2023-09-27,C30722,Desk,5.0,266.78,274 Main St,Gift Card,Cancelled,TRK52088168,5.0,FREESHIP,Email,1333.9,2023,9,2,3,0,266.78000000000003,266.78000000000003,53.356,-62.82811764705883,1
ORD201184,2023-09-27,C10222,Laptop,1.0,204.08,979 Main St,Gift Card,Returned,TRK86297895,4.0,FREESHIP,Google,204.08,2023,9,2,3,0,204.08,51.02,51.02,-153.62705202312137,0
ORD200397,2023-09-28,C30184,Monitor,1.0,427.06,987 Main St,Online,Cancelled,TRK86674704,1.0,WINTER15,Referral,427.06,2023,9,3,3,0,427.06,427.06,427.06,68.39638036809816,0
ORD200470,2023-09-29,C25149,Tablet,4.0,263.62,672 Main St,Cash,Shipped,TRK33538608,5.0,SAVE10,Email,1054.48,2023,9,4,3,0,263.62,210.89600000000002,52.724000000000004,-104.0591061452514,1
ORD200942,2023-09-29,C17591,Tablet,1.0,479.76,882 Main St,Credit Card,Pending,TRK56070470,1.0,FREESHIP,Email,479.76,2023,9,4,3,0,479.76,479.76,479.76,112.08089385474858,0
ORD200552,2023-09-30,C21665,Chair,4.0,425.18,560 Main St,Online,Returned,TRK29890761,8.0,WINTER15,Facebook,1700.72,2023,9,5,3,1,425.18,212.59,53.1475,69.5197191011236,2
ORD200601,2023-10-02,C12479,Monitor,5.0,24.82,529 Main St,Credit Card,Shipped,TRK73935314,10.0,FREESHIP,Referral,124.1,2023,10,0,4,0,24.82,12.41,2.4819999999999998,-333.84361963190184,0
ORD200694,2023-10-02,C92049,Printer,4.0,666.52,619 Main St,Cash,Shipped,TRK32287092,8.0,FREESHIP,Email,2666.08,2023,10,0,4,0,666.52,333.26,83.315,314.80508287292815,3
ORD201030,2023-10-02,C61773,Phone,4.0,245.28,176 Main St,Credit Card,Delivered,TRK12936357,6.0,WINTER15,Email,981.12,2023,10,0,4,0,245.28,163.52,40.88,-129.9375641025641,1
